location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
#country+name,#country+code,#date,#total+vaccinations,,,,#total+vaccinations+daily,,,,
North America,OWID_NAM,2021-03-09,100387729,66527885,33364267,2007911,2376834,16.96,11.24,5.64,4014
North America,OWID_NAM,2021-03-10,102965173,68432881,34172746,2577444,2444812,17.39,11.56,5.77,4129
North America,OWID_NAM,2021-03-11,105946153,70235614,35135880,2980980,2551046,17.89,11.86,5.93,4309
North America,OWID_NAM,2021-03-12,109255451,72817557,36281786,3309298,2635474,18.45,12.3,6.13,4451
North America,OWID_NAM,2021-03-13,114147224,76049469,38214475,4891773,2889649,19.28,12.84,6.45,4881
North America,OWID_NAM,2021-03-14,115752942,77201444,38745976,1605718,2756405,19.55,13.04,6.54,4656
North America,OWID_NAM,2021-03-15,118077395,78763515,39633170,2324453,2813940,19.94,13.3,6.69,4753
North America,OWID_NAM,2021-03-16,120007580,79987194,40345618,1930185,2802836,20.27,13.51,6.81,4734
North America,OWID_NAM,2021-03-17,122703960,82022023,41314765,2696380,2819827,20.72,13.85,6.98,4763
North America,OWID_NAM,2021-03-18,125832651,84212221,42378875,3128691,2840928,21.25,14.22,7.16,4798
North America,OWID_NAM,2021-03-19,128844154,86128633,43338437,3011503,2798386,21.76,14.55,7.32,4726
North America,OWID_NAM,2021-03-20,132380824,88860539,44494104,3536670,2604800,22.36,15.01,7.51,4399
North America,OWID_NAM,2021-03-21,135681308,91146471,45623357,3300484,2846909,22.92,15.39,7.71,4808
North America,OWID_NAM,2021-03-22,138101152,92822953,46464760,2419844,2860537,23.33,15.68,7.85,4831
North America,OWID_NAM,2021-03-23,140209776,94232840,47091691,2108624,2886028,23.68,15.92,7.95,4874
North America,OWID_NAM,2021-03-24,142873856,96259278,47991341,2664080,2881414,24.13,16.26,8.11,4867
North America,OWID_NAM,2021-03-25,146087794,98450040,49108848,3213938,2893592,24.67,16.63,8.29,4887
North America,OWID_NAM,2021-03-26,149947822,101102688,50427778,3860028,3014810,25.33,17.08,8.52,5092
North America,OWID_NAM,2021-03-27,153864474,103650011,51896161,3916652,3069093,25.99,17.51,8.77,5184
North America,OWID_NAM,2021-03-28,157453648,105748213,53352258,3589174,3110334,26.59,17.86,9.01,5253
North America,OWID_NAM,2021-03-29,160272257,107629335,54458837,2818609,3167301,27.07,18.18,9.2,5350
North America,OWID_NAM,2021-03-30,162736145,108882398,55330711,2463888,3218053,27.49,18.39,9.35,5435
North America,OWID_NAM,2021-03-31,166112068,111419889,56617112,3375923,3319745,28.06,18.82,9.56,5607
North America,OWID_NAM,2021-04-01,169727352,113633366,58112503,3615284,3377080,28.67,19.19,9.82,5704
North America,OWID_NAM,2021-04-02,174671219,116725100,60124199,4943867,3531914,29.5,19.71,10.15,5965
North America,OWID_NAM,2021-04-03,179308779,119659978,62026999,4637560,3634901,30.28,20.21,10.48,6139
North America,OWID_NAM,2021-04-04,182842094,121799187,63615617,3533315,3626921,30.88,20.57,10.74,6126
North America,OWID_NAM,2021-04-05,185434051,123465835,64685607,2591957,3594542,31.32,20.85,10.93,6071
North America,OWID_NAM,2021-04-06,187579311,124782458,65520681,2145260,3549024,31.68,21.08,11.07,5994
North America,OWID_NAM,2021-04-07,191186436,127003959,67121582,3607125,3582053,32.29,21.45,11.34,6050
North America,OWID_NAM,2021-04-08,195434677,129937608,69118999,4248241,3672475,33.01,21.95,11.67,6203
North America,OWID_NAM,2021-04-09,200123394,132883050,71334515,4688717,3636025,33.8,22.44,12.05,6141
North America,OWID_NAM,2021-04-10,205259444,135984623,73964893,5136050,3707238,34.67,22.97,12.49,6261
North America,OWID_NAM,2021-04-11,209237446,138409968,75999523,3978002,3770765,35.34,23.38,12.84,6369
North America,OWID_NAM,2021-04-12,212693146,140600412,77639803,3455700,3894156,35.92,23.75,13.11,6577
North America,OWID_NAM,2021-04-13,216427896,142960913,79333907,3734750,4121226,36.55,24.15,13.4,6961
North America,OWID_NAM,2021-04-14,220472930,145316538,81583730,4045034,4183785,37.24,24.54,13.78,7066
North America,OWID_NAM,2021-04-15,224909095,147854292,83758379,4436165,4210631,37.99,24.97,14.15,7112
North America,OWID_NAM,2021-04-16,229824185,150360033,86300992,4915090,4242970,38.82,25.4,14.58,7166
North America,OWID_NAM,2021-04-17,233983680,152520103,88354208,4159495,4103462,39.52,25.76,14.92,6931
North America,OWID_NAM,2021-04-18,237851962,154530932,90234747,3868282,4087788,40.17,26.1,15.24,6904
North America,OWID_NAM,2021-04-19,240667069,155992080,91559928,2815107,3996275,40.65,26.35,15.46,6750
North America,OWID_NAM,2021-04-20,243245840,157344025,92838018,2578771,3831135,41.08,26.58,15.68,6471
North America,OWID_NAM,2021-04-21,246616588,159013303,94689157,3370748,3734808,41.65,26.86,15.99,6308
North America,OWID_NAM,2021-04-22,250436466,161062839,96739529,3819878,3646767,42.3,27.2,16.34,6159
North America,OWID_NAM,2021-04-23,254580329,163068479,98989615,4143863,3536592,43.0,27.54,16.72,5973
North America,OWID_NAM,2021-04-24,258477142,164922502,101091793,3896813,3499066,43.66,27.86,17.07,5910
North America,OWID_NAM,2021-04-25,262078779,166596861,103037583,3601637,3460974,44.26,28.14,17.4,5846
North America,OWID_NAM,2021-04-26,264868982,168065727,104394931,2790203,3457416,44.74,28.39,17.63,5840
North America,OWID_NAM,2021-04-27,266885781,169179905,105299824,2016799,3377134,45.08,28.57,17.78,5704
North America,OWID_NAM,2021-04-28,270156115,170579374,107300915,3270334,3362790,45.63,28.81,18.12,5680
North America,OWID_NAM,2021-04-29,273663126,172183726,109313364,3507011,3318094,46.22,29.08,18.46,5604
North America,OWID_NAM,2021-04-30,277194022,173755495,111415126,3530896,3230528,46.82,29.35,18.82,5456
North America,OWID_NAM,2021-05-01,281008232,175412363,113686427,3814210,3218727,47.46,29.63,19.2,5436
North America,OWID_NAM,2021-05-02,283480754,176443556,115195652,2472522,3057425,47.88,29.8,19.46,5164
North America,OWID_NAM,2021-05-03,285462819,177379450,116027156,1982065,2941977,48.21,29.96,19.6,4969
North America,OWID_NAM,2021-05-04,287363834,178343985,117350395,1901015,2925436,48.54,30.12,19.82,4941
North America,OWID_NAM,2021-05-05,290201439,179744519,118960426,2837605,2863618,49.01,30.36,20.09,4837
North America,OWID_NAM,2021-05-06,293703599,181472289,120906158,3502160,2862925,49.61,30.65,20.42,4835
North America,OWID_NAM,2021-05-07,297591704,183259926,123178085,3888105,2913955,50.26,30.95,20.8,4922
North America,OWID_NAM,2021-05-08,300744788,184623073,125072606,3153084,2819508,50.8,31.18,21.12,4762
North America,OWID_NAM,2021-05-09,303480345,185736894,126760150,2735557,2857084,51.26,31.37,21.41,4826
North America,OWID_NAM,2021-05-10,305990510,186951114,128149167,2510165,2932527,51.68,31.58,21.64,4953
North America,OWID_NAM,2021-05-11,308349512,188238555,129277980,2359002,2997954,52.08,31.79,21.83,5063
North America,OWID_NAM,2021-05-12,310834751,189656055,130745823,2485239,2947616,52.5,32.03,22.08,4978
North America,OWID_NAM,2021-05-13,313834859,191164460,132443326,3000108,2875894,53.01,32.29,22.37,4857
North America,OWID_NAM,2021-05-14,316348411,192373684,133804515,2513552,2679530,53.43,32.49,22.6,4526
North America,OWID_NAM,2021-05-15,319270455,193802554,135379159,2922044,2646524,53.92,32.73,22.87,4470
North America,OWID_NAM,2021-05-16,322472534,195894818,137126190,3202079,2713170,54.47,33.09,23.16,4582
North America,OWID_NAM,2021-05-17,324736162,197244575,138165655,2263628,2677950,54.85,33.31,23.34,4523
North America,OWID_NAM,2021-05-18,326488567,198399071,138878304,1752405,2591294,55.14,33.51,23.46,4377
North America,OWID_NAM,2021-05-19,329745418,200313783,140463996,3256851,2701524,55.69,33.83,23.72,4563
North America,OWID_NAM,2021-05-20,333206426,202545443,141979639,3461008,2767367,56.28,34.21,23.98,4674
North America,OWID_NAM,2021-05-21,336842166,204817680,143548124,3635740,2927679,56.89,34.59,24.25,4945
North America,OWID_NAM,2021-05-22,340218553,206952726,145005442,3376387,2992585,57.46,34.95,24.49,5054
North America,OWID_NAM,2021-05-23,342666098,208410496,146111967,2447545,2884795,57.88,35.2,24.68,4872
North America,OWID_NAM,2021-05-24,344756069,209762683,146895949,2089971,2859987,58.23,35.43,24.81,4830
North America,OWID_NAM,2021-05-25,346482876,210853838,147539992,1726807,2856330,58.52,35.61,24.92,4824
North America,OWID_NAM,2021-05-26,349155482,212624630,148539054,2672606,2772866,58.97,35.91,25.09,4683
North America,OWID_NAM,2021-05-27,351237398,213693164,149609487,2081916,2575853,59.32,36.09,25.27,4351
North America,OWID_NAM,2021-05-28,354783174,216300866,150786295,3545776,2563001,59.92,36.53,25.47,4329
North America,OWID_NAM,2021-05-29,357444491,217927143,151902761,2661317,2460848,60.37,36.81,25.66,4156
North America,OWID_NAM,2021-05-30,359452245,219156864,152715600,2007754,2398021,60.71,37.02,25.79,4050
North America,OWID_NAM,2021-05-31,362369268,220123211,153085288,2917023,2516171,61.2,37.18,25.86,4250
North America,OWID_NAM,2021-06-01,365323082,221746688,154298698,2953814,2691458,61.7,37.45,26.06,4546
North America,OWID_NAM,2021-06-02,367465839,223218790,155137952,2142757,2615765,62.06,37.7,26.2,4418
North America,OWID_NAM,2021-06-03,370114505,224678904,156309494,2648666,2696730,62.51,37.95,26.4,4555
North America,OWID_NAM,2021-06-04,373293308,226443194,157759408,3178803,2644305,63.05,38.25,26.65,4466
North America,OWID_NAM,2021-06-05,375748040,227765069,158913634,2454732,2614793,63.46,38.47,26.84,4416
North America,OWID_NAM,2021-06-06,377635743,228688878,159920477,1887703,2597643,63.78,38.63,27.01,4387
North America,OWID_NAM,2021-06-07,380151255,230009284,161149492,2515512,2540284,64.21,38.85,27.22,4290
North America,OWID_NAM,2021-06-08,382419537,231099756,162365790,2268282,2442351,64.59,39.03,27.42,4125
North America,OWID_NAM,2021-06-09,385136425,232535881,163689427,2716888,2524369,65.05,39.27,27.65,4264
North America,OWID_NAM,2021-06-10,387183935,233343568,164956587,2047510,2438490,65.39,39.41,27.86,4119
North America,OWID_NAM,2021-06-11,389526267,234418893,166244698,2342332,2318994,65.79,39.59,28.08,3917
North America,OWID_NAM,2021-06-12,392079330,235458762,167766697,2553063,2333041,66.22,39.77,28.34,3940
North America,OWID_NAM,2021-06-13,394052266,236323656,168919552,1972936,2345218,66.55,39.91,28.53,3961
North America,OWID_NAM,2021-06-14,396729786,237304648,170591705,2677520,2368362,67.01,40.08,28.81,4000
North America,OWID_NAM,2021-06-15,399355848,238266502,172183774,2626062,2419473,67.45,40.24,29.08,4086
North America,OWID_NAM,2021-06-16,401663895,239098011,173570215,2308047,2361067,67.84,40.38,29.32,3988
North America,OWID_NAM,2021-06-17,405157650,240508859,175700443,3493755,2567674,68.43,40.62,29.68,4337
North America,OWID_NAM,2021-06-18,407740839,241529719,177353192,2583189,2602082,68.87,40.79,29.95,4395
North America,OWID_NAM,2021-06-19,409916462,242392607,178807637,2175623,2548162,69.23,40.94,30.2,4304
North America,OWID_NAM,2021-06-20,411427110,243002675,179838962,1510648,2482121,69.49,41.04,30.37,4192
North America,OWID_NAM,2021-06-21,413269506,243825853,181019442,1842396,2362817,69.8,41.18,30.57,3991
North America,OWID_NAM,2021-06-22,415623633,244964915,182376515,2354127,2323969,70.2,41.37,30.8,3925
North America,OWID_NAM,2021-06-23,417876175,246060349,183818543,2252542,2316040,70.58,41.56,31.05,3912
North America,OWID_NAM,2021-06-24,420245301,247185854,185208603,2369126,2155379,70.98,41.75,31.28,3640
North America,OWID_NAM,2021-06-25,422285341,247972122,186431460,2040040,2077786,71.32,41.88,31.49,3509
North America,OWID_NAM,2021-06-26,424183237,248640720,187650220,1897896,2038111,71.64,41.99,31.69,3442
North America,OWID_NAM,2021-06-27,426033182,249164523,188954303,1849945,2086582,71.96,42.08,31.91,3524
North America,OWID_NAM,2021-06-28,428680317,250115875,190645192,2647135,2201544,72.4,42.24,32.2,3718
North America,OWID_NAM,2021-06-29,431002636,251093958,191977644,2322319,2197000,72.8,42.41,32.42,3711
North America,OWID_NAM,2021-06-30,434050638,252563815,193591367,3048002,2310638,73.31,42.66,32.7,3903
North America,OWID_NAM,2021-07-01,437153654,253874399,195394291,3103016,2415479,73.83,42.88,33.0,4080
North America,OWID_NAM,2021-07-02,439493653,254957223,196651238,2339999,2458330,74.23,43.06,33.21,4152
North America,OWID_NAM,2021-07-03,441259684,255589843,197794445,1766031,2439492,74.53,43.17,33.41,4120
North America,OWID_NAM,2021-07-04,442588470,256154215,198569123,1328786,2365041,74.75,43.26,33.54,3995
North America,OWID_NAM,2021-07-05,444026581,256794004,199359275,1438111,2192323,75.0,43.37,33.67,3703
North America,OWID_NAM,2021-07-06,446249459,257994731,200413009,2222878,2178118,75.37,43.57,33.85,3679
North America,OWID_NAM,2021-07-07,448360880,258842925,201630733,2111421,2044320,75.73,43.72,34.06,3453
North America,OWID_NAM,2021-07-08,450806122,259915277,202930746,2445242,1950353,76.14,43.9,34.27,3294
North America,OWID_NAM,2021-07-09,452977546,260965570,203980070,2171424,1926270,76.51,44.08,34.45,3253
North America,OWID_NAM,2021-07-10,454524466,261542219,204884787,1546920,1894969,76.77,44.17,34.6,3201
North America,OWID_NAM,2021-07-11,455440416,261885984,205473462,915950,1835992,76.92,44.23,34.7,3101
North America,OWID_NAM,2021-07-12,456467973,262234710,206168246,1027557,1777342,77.1,44.29,34.82,3002
North Macedonia,MKD,2021-02-16,0,0,,,,0.0,0.0,,
North Macedonia,MKD,2021-02-17,,,,,189,,,,91
North Macedonia,MKD,2021-02-18,,,,,189,,,,91
North Macedonia,MKD,2021-02-19,,,,,189,,,,91
North Macedonia,MKD,2021-02-20,,,,,189,,,,91
North Macedonia,MKD,2021-02-21,,,,,189,,,,91
North Macedonia,MKD,2021-02-22,,,,,189,,,,91
North Macedonia,MKD,2021-02-23,,,,,189,,,,91
North Macedonia,MKD,2021-02-24,,,,,189,,,,91
North Macedonia,MKD,2021-02-25,,,,,189,,,,91
North Macedonia,MKD,2021-02-26,,,,,189,,,,91
North Macedonia,MKD,2021-02-27,,,,,189,,,,91
North Macedonia,MKD,2021-02-28,,,,,189,,,,91
North Macedonia,MKD,2021-03-01,,,,,189,,,,91
North Macedonia,MKD,2021-03-02,,,,,189,,,,91
North Macedonia,MKD,2021-03-03,,,,,189,,,,91
North Macedonia,MKD,2021-03-04,,,,,189,,,,91
North Macedonia,MKD,2021-03-05,,,,,189,,,,91
North Macedonia,MKD,2021-03-06,,,,,189,,,,91
North Macedonia,MKD,2021-03-07,,,,,189,,,,91
North Macedonia,MKD,2021-03-08,,,,,189,,,,91
North Macedonia,MKD,2021-03-09,,,,,189,,,,91
North Macedonia,MKD,2021-03-10,,,,,189,,,,91
North Macedonia,MKD,2021-03-11,,,,,189,,,,91
North Macedonia,MKD,2021-03-12,,,,,189,,,,91
North Macedonia,MKD,2021-03-13,,,,,189,,,,91
North Macedonia,MKD,2021-03-14,,,,,189,,,,91
North Macedonia,MKD,2021-03-15,,,,,189,,,,91
North Macedonia,MKD,2021-03-16,5300,5300,,,189,0.25,0.25,,91
North Macedonia,MKD,2021-03-17,,,,,185,,,,89
North Macedonia,MKD,2021-03-18,,,,,182,,,,87
North Macedonia,MKD,2021-03-19,,,,,178,,,,85
North Macedonia,MKD,2021-03-20,,,,,174,,,,84
North Macedonia,MKD,2021-03-21,,,,,170,,,,82
North Macedonia,MKD,2021-03-22,,,,,166,,,,80
North Macedonia,MKD,2021-03-23,,,,,162,,,,78
North Macedonia,MKD,2021-03-24,,,,,162,,,,78
North Macedonia,MKD,2021-03-25,,,,,162,,,,78
North Macedonia,MKD,2021-03-26,,,,,162,,,,78
North Macedonia,MKD,2021-03-27,,,,,162,,,,78
North Macedonia,MKD,2021-03-28,,,,,162,,,,78
North Macedonia,MKD,2021-03-29,,,,,162,,,,78
North Macedonia,MKD,2021-03-30,,,,,162,,,,78
North Macedonia,MKD,2021-03-31,7735,7735,,,162,0.37,0.37,,78
North Macedonia,MKD,2021-04-01,,,,,186,,,,89
North Macedonia,MKD,2021-04-02,8398,8398,,,211,0.4,0.4,,101
North Macedonia,MKD,2021-04-03,9003,9003,,605,274,0.43,0.43,,132
North Macedonia,MKD,2021-04-04,,,,,468,,,,225
North Macedonia,MKD,2021-04-05,12052,12052,,,663,0.58,0.58,,318
North Macedonia,MKD,2021-04-06,,,,,880,,,,422
North Macedonia,MKD,2021-04-07,15419,15419,,,1098,0.74,0.74,,527
North Macedonia,MKD,2021-04-08,18261,18261,,2842,1456,0.88,0.88,,699
North Macedonia,MKD,2021-04-09,21333,21333,,3072,1848,1.02,1.02,,887
North Macedonia,MKD,2021-04-10,24020,24020,,2687,2145,1.15,1.15,,1030
North Macedonia,MKD,2021-04-11,,,,,2070,,,,994
North Macedonia,MKD,2021-04-12,26014,26014,,,1995,1.25,1.25,,958
North Macedonia,MKD,2021-04-13,29263,29263,,3249,2218,1.4,1.4,,1065
North Macedonia,MKD,2021-04-14,31460,31460,,2197,2292,1.51,1.51,,1100
North Macedonia,MKD,2021-04-15,,,,,2397,,,,1151
North Macedonia,MKD,2021-04-16,38626,38626,,,2470,1.85,1.85,,1186
North Macedonia,MKD,2021-04-17,,,,,2111,,,,1013
North Macedonia,MKD,2021-04-18,38971,38971,,,1993,1.87,1.87,,957
North Macedonia,MKD,2021-04-19,41421,41421,,2450,2201,1.99,1.99,,1056
North Macedonia,MKD,2021-04-20,,,,,1852,,,,889
North Macedonia,MKD,2021-04-21,43032,43032,,,1653,2.07,2.07,,793
North Macedonia,MKD,2021-04-22,44974,44974,,1942,1419,2.16,2.16,,681
North Macedonia,MKD,2021-04-23,,,,,1252,,,,601
North Macedonia,MKD,2021-04-24,49804,49804,,,1572,2.39,2.39,,755
North Macedonia,MKD,2021-04-25,51853,51853,,2049,1840,2.49,2.49,,883
North Macedonia,MKD,2021-04-26,53193,53193,,1340,1682,2.55,2.55,,807
North Macedonia,MKD,2021-04-27,55926,55926,,2733,1957,2.68,2.68,,939
North Macedonia,MKD,2021-04-28,,,,,2112,,,,1014
North Macedonia,MKD,2021-04-29,,,,,2105,,,,1010
North Macedonia,MKD,2021-04-30,61603,61603,,,2031,2.96,2.96,,975
North Macedonia,MKD,2021-05-01,,,,,1846,,,,886
North Macedonia,MKD,2021-05-02,,,,,1713,,,,822
North Macedonia,MKD,2021-05-03,,,,,1682,,,,807
North Macedonia,MKD,2021-05-04,66086,66086,,,1451,3.17,3.17,,696
North Macedonia,MKD,2021-05-05,74076,74076,,7990,2323,3.56,3.56,,1115
North Macedonia,MKD,2021-05-06,,,,,3144,,,,1509
North Macedonia,MKD,2021-05-07,,,,,3965,,,,1903
North Macedonia,MKD,2021-05-08,97004,97004,,,4897,4.66,4.66,,2351
North Macedonia,MKD,2021-05-09,107978,107978,,10974,6305,5.18,5.18,,3026
North Macedonia,MKD,2021-05-10,145043,121181,23862,37065,11440,6.96,5.82,1.15,5491
North Macedonia,MKD,2021-05-11,160425,135574,24851,15382,13477,7.7,6.51,1.19,6469
North Macedonia,MKD,2021-05-12,175348,149700,25648,14923,14467,8.42,7.19,1.23,6944
North Macedonia,MKD,2021-05-13,,,,,14708,,,,7060
North Macedonia,MKD,2021-05-14,,,,,14948,,,,7175
North Macedonia,MKD,2021-05-15,203324,176909,26415,,15189,9.76,8.49,1.27,7291
North Macedonia,MKD,2021-05-16,,,,,13806,,,,6627
North Macedonia,MKD,2021-05-17,,,,,8697,,,,4174
North Macedonia,MKD,2021-05-18,207219,,31599,,6685,9.95,,1.52,3209
North Macedonia,MKD,2021-05-19,219977,186146,33831,12758,6376,10.56,8.93,1.62,3060
North Macedonia,MKD,2021-05-20,232485,196119,36366,12508,6830,11.16,9.41,1.75,3278
North Macedonia,MKD,2021-05-21,244518,206013,38505,12033,7217,11.74,9.89,1.85,3464
North Macedonia,MKD,2021-05-22,255259,216453,38806,10741,7419,12.25,10.39,1.86,3561
North Macedonia,MKD,2021-05-23,259577,220771,38806,4318,7851,12.46,10.6,1.86,3768
North Macedonia,MKD,2021-05-24,,,,,8027,,,,3853
North Macedonia,MKD,2021-05-25,,,,,8203,,,,3937
North Macedonia,MKD,2021-05-26,267167,,42831,,6741,12.82,,2.06,3236
North Macedonia,MKD,2021-05-27,278619,224019,54600,11452,6591,13.37,10.75,2.62,3164
North Macedonia,MKD,2021-05-28,290829,231014,59815,12210,6616,13.96,11.09,2.87,3176
North Macedonia,MKD,2021-05-29,304904,233844,71060,14075,7092,14.64,11.22,3.41,3404
North Macedonia,MKD,2021-05-30,,,,,7252,,,,3481
North Macedonia,MKD,2021-05-31,315781,234508,81273,,7668,15.16,11.26,3.9,3681
North Macedonia,MKD,2021-06-01,331034,236878,94156,15253,9485,15.89,11.37,4.52,4553
North Macedonia,MKD,2021-06-02,346931,239283,107648,15897,11395,16.65,11.49,5.17,5469
North Macedonia,MKD,2021-06-03,362710,241368,121342,15779,12013,17.41,11.59,5.82,5766
North Macedonia,MKD,2021-06-04,369661,243832,125829,6951,11262,17.74,11.7,6.04,5406
North Macedonia,MKD,2021-06-05,384466,245413,139053,14805,11366,18.45,11.78,6.67,5456
North Macedonia,MKD,2021-06-06,399962,249187,150775,15496,12803,19.2,11.96,7.24,6145
North Macedonia,MKD,2021-06-07,,,,,12794,,,,6141
North Macedonia,MKD,2021-06-08,410711,250813,159898,,11382,19.71,12.04,7.67,5463
North Macedonia,MKD,2021-06-09,420821,252537,168284,10110,10556,20.2,12.12,8.08,5067
North Macedonia,MKD,2021-06-10,431174,254154,177020,10353,9781,20.7,12.2,8.5,4695
North Macedonia,MKD,2021-06-11,442928,255808,187120,11754,10467,21.26,12.28,8.98,5024
North Macedonia,MKD,2021-06-12,,,,,8804,,,,4226
North Macedonia,MKD,2021-06-13,,,,,7042,,,,3380
North Macedonia,MKD,2021-06-14,452424,259395,193029,,6727,21.72,12.45,9.27,3229
North Macedonia,MKD,2021-06-15,458131,263083,195048,5707,6774,21.99,12.63,9.36,3251
North Macedonia,MKD,2021-06-16,462415,265164,197251,4284,5942,22.2,12.73,9.47,2852
North Macedonia,MKD,2021-06-17,473853,274710,199143,11438,6097,22.74,13.19,9.56,2926
North Macedonia,MKD,2021-06-18,,,,,4711,,,,2261
North Macedonia,MKD,2021-06-19,,,,,4552,,,,2185
North Macedonia,MKD,2021-06-20,,,,,4393,,,,2109
North Macedonia,MKD,2021-06-21,482058,278202,203856,,4233,23.14,13.35,9.78,2032
North Macedonia,MKD,2021-06-22,488010,281847,206163,5952,4268,23.42,13.53,9.9,2049
North Macedonia,MKD,2021-06-23,494909,286317,208592,6899,4642,23.76,13.74,10.01,2228
North Macedonia,MKD,2021-06-24,501506,289305,212201,6597,3950,24.07,13.89,10.19,1896
North Macedonia,MKD,2021-06-25,501506,289305,212201,0,3657,24.07,13.89,10.19,1755
North Macedonia,MKD,2021-06-26,510351,295780,214571,8845,4628,24.5,14.2,10.3,2221
North Macedonia,MKD,2021-06-27,,,,,5244,,,,2517
North Macedonia,MKD,2021-06-28,,,,,5860,,,,2813
North Macedonia,MKD,2021-06-29,529445,310384,219061,,5919,25.41,14.9,10.51,2841
North Macedonia,MKD,2021-06-30,542699,321815,220884,13254,6827,26.05,15.45,10.6,3277
North Macedonia,MKD,2021-07-01,557400,334386,223014,14701,7985,26.75,16.05,10.7,3833
North Macedonia,MKD,2021-07-02,572176,346836,225340,14776,10096,27.46,16.65,10.82,4846
North Macedonia,MKD,2021-07-03,586537,358686,227851,14361,10884,28.15,17.22,10.94,5224
North Macedonia,MKD,2021-07-04,,,,,11880,,,,5702
North Macedonia,MKD,2021-07-05,613219,380624,232595,,12877,29.43,18.27,11.16,6181
North Macedonia,MKD,2021-07-06,627948,390626,237322,14729,14072,30.14,18.75,11.39,6754
North Macedonia,MKD,2021-07-07,640886,400235,240651,12938,14027,30.76,19.21,11.55,6733
North Macedonia,MKD,2021-07-08,652680,408953,243727,11794,13611,31.33,19.63,11.7,6533
North Macedonia,MKD,2021-07-09,662372,417141,245231,9692,12885,31.79,20.02,11.77,6185
Northern Cyprus,OWID_CYN,2021-01-14,0,,,,,0.0,,,
Northern Cyprus,OWID_CYN,2021-01-15,,,,,994,,,,2601
Northern Cyprus,OWID_CYN,2021-01-16,,,,,994,,,,2601
Northern Cyprus,OWID_CYN,2021-01-17,,,,,994,,,,2601
Northern Cyprus,OWID_CYN,2021-01-18,,,,,994,,,,2601
Northern Cyprus,OWID_CYN,2021-01-19,4968,,,,994,1.3,,,2601
Northern Cyprus,OWID_CYN,2021-01-20,,,,,1163,,,,3043
Northern Cyprus,OWID_CYN,2021-01-21,,,,,1284,,,,3359
Northern Cyprus,OWID_CYN,2021-01-22,11000,,,,1429,2.88,,,3739
Northern Cyprus,OWID_CYN,2021-01-23,,,,,1488,,,,3893
Northern Cyprus,OWID_CYN,2021-01-24,,,,,1546,,,,4045
Northern Cyprus,OWID_CYN,2021-01-25,,,,,1605,,,,4199
Northern Cyprus,OWID_CYN,2021-01-26,,,,,1663,,,,4351
Northern Cyprus,OWID_CYN,2021-01-27,,,,,1576,,,,4123
Northern Cyprus,OWID_CYN,2021-01-28,,,,,1490,,,,3898
Northern Cyprus,OWID_CYN,2021-01-29,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-01-30,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-01-31,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-01,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-02,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-03,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-04,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-05,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-06,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-07,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-08,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-09,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-10,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-11,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-12,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-13,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-14,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-15,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-16,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-17,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-18,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-19,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-20,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-21,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-22,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-23,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-24,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-25,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-26,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-27,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-02-28,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-03-01,,,,,1403,,,,3671
Northern Cyprus,OWID_CYN,2021-03-02,,,,,1403,,,,3671
